Gene name,ensembl_gene_id,target_id,pval,qval,b,Log2
Mfng,ENSMUSG00000018169,ENSMUST00000018313.5,0.0013540081,0.0321784966,-0.6641958249,-0.9582320227
Tacc2,ENSMUSG00000030852,ENSMUST00000207918.1,7.89832573113619E-07,6.91566956951202E-05,-0.6645565886,-0.9587524947
Myl9,ENSMUSG00000067818,ENSMUST00000088552.6,2.35023992585579E-06,0.0001781105,-0.6669430217,-0.96219539
Tbx2,ENSMUSG00000000093,ENSMUST00000000095.6,0.00150664,0.035081865,-0.6669705422,-0.9622350936
Egfl7,ENSMUSG00000026921,ENSMUST00000102907.11,0.0006855218,0.0188934532,-0.6679042735,-0.9635821832
Arl3,ENSMUSG00000025035,ENSMUST00000026009.8,1.00979335039274E-05,0.0006125829,-0.6683851697,-0.9642759697
Ugp2,ENSMUSG00000001891,ENSMUST00000102875.10,5.87601668830819E-07,5.34828577370705E-05,-0.6690289364,-0.9652047287
Slc5a3,ENSMUSG00000089774,ENSMUST00000113975.2,0.0003427125,0.0108839993,-0.669044568,-0.9652272804
Def8,ENSMUSG00000001482,ENSMUST00000065534.9,0.0004982486,0.0146876589,-0.6693850375,-0.965718474
Cbr4,ENSMUSG00000031641,ENSMUST00000155442.1,0.0021709223,0.0460738257,-0.6695641104,-0.9659768216
Oxld1,ENSMUSG00000039670,ENSMUST00000044007.2,0.000108303,0.0044030182,-0.6698940261,-0.9664527894
Papss2,ENSMUSG00000024899,ENSMUST00000025833.6,6.9760288884724E-05,0.0030820782,-0.6703717472,-0.9671419952
Idh3a,ENSMUSG00000032279,ENSMUST00000167866.1,4.36551161066938E-08,0.000005732,-0.6713507,-0.9685543256
Abl1,ENSMUSG00000026842,ENSMUST00000028190.12,0.0002942588,0.0096544503,-0.6715843797,-0.9688914542
Trpc3,ENSMUSG00000027716,ENSMUST00000029271.4,0.0001435981,0.0055443308,-0.6719300049,-0.9693900859
Pabpc4,ENSMUSG00000011257,ENSMUST00000080178.12,0.0021939602,0.0463954713,-0.6737913132,-0.9720753862
Ddit3,ENSMUSG00000025408,ENSMUST00000026475.14,2.75590847550814E-05,0.0014298603,-0.674184756,-0.9726430041
Pdk4,ENSMUSG00000019577,ENSMUST00000019721.6,1.41356375608188E-08,2.13944893859786E-06,-0.6742723111,-0.9727693194
Acot13,ENSMUSG00000006717,ENSMUST00000006900.6,3.90090491330182E-07,3.8409411890769E-05,-0.6746553201,-0.9733218846
Esrra,ENSMUSG00000024955,ENSMUST00000025906.10,1.65951826731642E-08,2.4555771277808E-06,-0.6753308901,-0.9742965261
Got1,ENSMUSG00000025190,ENSMUST00000026196.13,1.43138522352137E-07,1.60306066481179E-05,-0.6763315786,-0.9757402144
Cdo1,ENSMUSG00000033022,ENSMUST00000035804.7,0.0005473151,0.015782757,-0.6775265053,-0.9774641293
Gucy1a1,ENSMUSG00000033910,ENSMUST00000048976.7,3.64396529688471E-05,0.0017989914,-0.6778362376,-0.9779109785
Prrg3,ENSMUSG00000033361,ENSMUST00000048790.6,8.84007443768585E-05,0.0037224584,-0.6785426518,-0.9789301187
Sdhc,ENSMUSG00000058076,ENSMUST00000111336.9,8.25726818420379E-07,7.17069291019389E-05,-0.6787255801,-0.9791940286
Prkaa2,ENSMUSG00000028518,ENSMUST00000030243.7,5.37446819907768E-06,0.0003576655,-0.679355985,-0.9801035105
Spcs2,ENSMUSG00000035227,ENSMUST00000036274.7,0.0003190913,0.0102755173,-0.6813380633,-0.9829630451
Thbs2,ENSMUSG00000023885,ENSMUST00000170872.1,0.0005720168,0.0163968872,-0.6815568406,-0.983278674
Ldb3,ENSMUSG00000021798,ENSMUST00000090040.11,0.0001812677,0.0066682579,-0.6820378555,-0.9839726319
Cd93,ENSMUSG00000027435,ENSMUST00000099269.3,0.0001923997,0.0069855993,-0.6820743871,-0.9840253358
Jam3,ENSMUSG00000031990,ENSMUST00000034472.15,1.49951968905877E-06,0.0001212734,-0.6822839252,-0.9843276354
Sfxn2,ENSMUSG00000025036,ENSMUST00000026011.6,0.0012661478,0.0305565598,-0.6825564782,-0.9847208462
Gm49273,ENSMUSG00000115279,ENSMUST00000228191.1,0.0009344871,0.0239838097,-0.6825891043,-0.9847679158
Gm49273,ENSMUSG00000116361,ENSMUST00000229250.1,0.0009344871,0.0239838097,-0.6825891043,-0.9847679158
Myot,ENSMUSG00000024471,ENSMUST00000025349.11,7.60056507646677E-05,0.0033137838,-0.6826702756,-0.9848850211
4930578C19Rik,ENSMUSG00000037358,ENSMUST00000147039.1,0.0008362082,0.0220929957,-0.6847165992,-0.9878372421
Tomm40l,ENSMUSG00000005674,ENSMUST00000143405.1,0.000801224,0.0214793727,-0.6867056026,-0.9907067675
2510009E07Rik,ENSMUSG00000043391,ENSMUST00000053336.7,0.0006032302,0.0170408644,-0.6868798779,-0.9909581936
Fmo1,ENSMUSG00000040181,ENSMUST00000046049.13,0.000004754,0.0003216257,-0.6881340296,-0.992767552
1700021F05Rik,ENSMUSG00000019797,ENSMUST00000147196.2,4.92892904578352E-07,4.63765822988082E-05,-0.6884686467,-0.9932503024
Vamp5,ENSMUSG00000073002,ENSMUST00000101285.9,0.0001861274,0.0068092018,-0.689328889,-0.9944913697
Vamp5,ENSMUSG00000102671,ENSMUST00000192869.5,0.0001861274,0.0068092018,-0.689328889,-0.9944913697
Pfkm,ENSMUSG00000033065,ENSMUST00000230445.1,8.94919996534885E-06,0.0005512395,-0.6896412077,-0.9949419503
Rgma,ENSMUSG00000070509,ENSMUST00000139780.2,0.0021972925,0.0464288688,-0.6896956595,-0.9950205077
Usp13,ENSMUSG00000056900,ENSMUST00000072312.11,4.64193098918633E-09,7.87564212202717E-07,-0.6905283277,-0.9962217939
Cldn5,ENSMUSG00000041378,ENSMUST00000043577.1,0.000008224,0.0005155625,-0.6907180127,-0.9964954516
Vegfb,ENSMUSG00000024962,ENSMUST00000025914.6,1.97432469184172E-05,0.0010894365,-0.6911893996,-0.9971755191
Plin3,ENSMUSG00000024197,ENSMUST00000019726.6,5.29839216593552E-05,0.0024685288,-0.6922347237,-0.9986836029
Sdhaf4,ENSMUSG00000026154,ENSMUST00000027338.3,2.51256793321907E-06,0.0001887919,-0.6930117968,-0.9998046825
Tcaim,ENSMUSG00000046603,ENSMUST00000052740.13,5.70529247288966E-06,0.0003754879,-0.6930429073,-0.9998495655
Hccs,ENSMUSG00000031352,ENSMUST00000112115.1,0.0005038303,0.0148016264,-0.6934743079,-1.000471945
Col4a2,ENSMUSG00000031503,ENSMUST00000033899.13,0.000211512,0.0075197488,-0.6942186177,-1.0015457571
1600014C10Rik,ENSMUSG00000054676,ENSMUST00000179525.7,0.0001293475,0.0050792644,-0.694656147,-1.0021769783
Pygm,ENSMUSG00000032648,ENSMUST00000035269.14,1.90966383584798E-09,3.73852919696742E-07,-0.6947964262,-1.0023793585
Pygm,ENSMUSG00000106877,ENSMUST00000201001.3,1.90966383584798E-09,3.73852919696742E-07,-0.6947964262,-1.0023793585
Mybpc1,ENSMUSG00000020061,ENSMUST00000153964.7,6.84471873190064E-06,0.0004389652,-0.6966032849,-1.0049861046
Ptpn3,ENSMUSG00000038764,ENSMUST00000075637.10,0.0010853546,0.0270435028,-0.6991009776,-1.0085895135
Fgd5,ENSMUSG00000034037,ENSMUST00000089334.8,0.0017107069,0.0384177308,-0.70017014,-1.0101319887
Cyp27a1,ENSMUSG00000026170,ENSMUST00000027356.6,0.0012739707,0.0306894268,-0.7003530415,-1.0103958599
Acss3,ENSMUSG00000035948,ENSMUST00000165067.8,0.0006615447,0.0183476489,-0.7016148798,-1.0122163077
Kif1b,ENSMUSG00000063077,ENSMUST00000030806.5,1.62190376360593E-09,3.27927893395027E-07,-0.7024769718,-1.0134600436
Anks1,ENSMUSG00000024219,ENSMUST00000088027.5,0.0002529071,0.0086220381,-0.7026345797,-1.0136874238
Cbfa2t3,ENSMUSG00000006362,ENSMUST00000006525.13,0.0001787625,0.0066082245,-0.702904127,-1.0140762982
Pstk,ENSMUSG00000063179,ENSMUST00000075610.12,0.0004335863,0.0131097992,-0.704958763,-1.0170405114
Myl3,ENSMUSG00000059741,ENSMUST00000079784.11,0.0001234965,0.004926188,-0.7055717613,-1.017924881
Ppp1r12b,ENSMUSG00000073557,ENSMUST00000156348.7,1.24691291171529E-06,0.0001033689,-0.7075795811,-1.0208215528
Neurl2,ENSMUSG00000039873,ENSMUST00000042775.4,9.49231579619087E-06,0.0005773094,-0.7088013202,-1.0225841497
Myct1,ENSMUSG00000046916,ENSMUST00000051809.9,0.0002788004,0.0092827745,-0.7091528954,-1.0230913654
Zfp651,ENSMUSG00000013419,ENSMUST00000093772.3,7.78562030855599E-08,9.5248883280632E-06,-0.7092677438,-1.0232570566
Tnnt3,ENSMUSG00000061723,ENSMUST00000105944.2,4.61070134133688E-08,6.01582960972016E-06,-0.7095294302,-1.0236345904
Wbp1,ENSMUSG00000030035,ENSMUST00000032111.10,0.0006948096,0.0191002325,-0.7105282545,-1.0250755891
Egln1,ENSMUSG00000031987,ENSMUST00000034469.6,3.12472173913752E-08,4.30278472993126E-06,-0.7115339805,-1.0265265451
Lrg1,ENSMUSG00000037095,ENSMUST00000041357.7,1.23927798095671E-05,0.0007326816,-0.7118098994,-1.0269246119
Myot,ENSMUSG00000024471,ENSMUST00000115498.1,5.20259798772063E-07,4.86920889052164E-05,-0.7131070211,-1.0287959629
Sdhc,ENSMUSG00000058076,ENSMUST00000081560.4,1.58266729683231E-08,2.34842114047894E-06,-0.7134450066,-1.0292835729
Gadl1,ENSMUSG00000056880,ENSMUST00000069651.12,0.002264153,0.0475948312,-0.7135117036,-1.0293797965
Hlf,ENSMUSG00000003949,ENSMUST00000004051.7,0.0001127588,0.0045561954,-0.7142546582,-1.0304516533
Lifr,ENSMUSG00000054263,ENSMUST00000171588.1,5.70607278217223E-06,0.0003754879,-0.7142695036,-1.0304730707
Tmem80,ENSMUSG00000025505,ENSMUST00000026578.13,0.00062802,0.0175928639,-0.714760236,-1.031181048
Gm48786,ENSMUSG00000112226,ENSMUST00000219702.1,0.0004936181,0.0145673712,-0.7149016589,-1.031385078
Eepd1,ENSMUSG00000036611,ENSMUST00000040677.5,0.000000024,3.42058554776702E-06,-0.7159369473,-1.0328786835
Eef1a2,ENSMUSG00000016349,ENSMUST00000055990.7,8.0574313405146E-10,1.74214820571869E-07,-0.7161337064,-1.0331625468
Vegfb,ENSMUSG00000024962,ENSMUST00000130048.7,2.54442980664725E-06,0.0001909151,-0.7166330957,-1.0338830133
Idh3b,ENSMUSG00000027406,ENSMUST00000149843.1,0.0001521842,0.0058081086,-0.7173517654,-1.0349198344
Sh3bgr,ENSMUSG00000040666,ENSMUST00000048770.14,1.94375697646105E-06,0.0001518682,-0.7173753205,-1.0349538173
Icam2,ENSMUSG00000001029,ENSMUST00000001055.14,0.0007649746,0.0207172791,-0.7181775341,-1.036111167
Mrm1,ENSMUSG00000018405,ENSMUST00000018549.7,1.10347332504461E-05,0.0006600946,-0.7182658486,-1.0362385778
Ufsp1,ENSMUSG00000051502,ENSMUST00000052825.6,0.0002016618,0.0072522956,-0.7185334563,-1.0366246541
Trak1,ENSMUSG00000032536,ENSMUST00000211439.1,1.92429768908564E-09,3.74764049573286E-07,-0.7188969136,-1.0371490122
Mapkapk2,ENSMUSG00000016528,ENSMUST00000016672.10,5.10491662815729E-10,1.16678133961069E-07,-0.719973026,-1.0387015142
St3gal6,ENSMUSG00000022747,ENSMUST00000114357.9,0.0011017558,0.0273492548,-0.7213892015,-1.0407446235
Cyb5r1,ENSMUSG00000026456,ENSMUST00000154237.7,0.0008783564,0.0228869516,-0.7216508532,-1.0411221072
Man2a2,ENSMUSG00000038886,ENSMUST00000098346.4,0.000000006,9.85504487069193E-07,-0.7218538996,-1.0414150412
Mcrip2,ENSMUSG00000025732,ENSMUST00000026828.5,4.47115054097136E-06,0.0003044513,-0.7222809386,-1.0420311283
Kyat3,ENSMUSG00000040213,ENSMUST00000106218.7,0.0010045063,0.0254857964,-0.7224858865,-1.0423268055
Ston2,ENSMUSG00000020961,ENSMUST00000052969.14,2.12393716972879E-09,4.06178063870192E-07,-0.7249790232,-1.0459236416
Rai2,ENSMUSG00000043518,ENSMUST00000061514.7,0.000476009,0.0141501837,-0.7254342953,-1.0465804603
Ebf1,ENSMUSG00000057098,ENSMUST00000081265.11,9.63685421457507E-07,8.24706103891252E-05,-0.725666492,-1.0469154494
Daam2,ENSMUSG00000040260,ENSMUST00000224954.1,6.13134068934756E-05,0.0027807835,-0.7259730082,-1.0473576588
Htra3,ENSMUSG00000029096,ENSMUST00000114233.2,0.0002518463,0.0086015837,-0.7261965784,-1.0476802023
Clu,ENSMUSG00000022037,ENSMUST00000022616.13,8.42697410077846E-08,1.02151510077926E-05,-0.7273887496,-1.0494001418
Minos1,ENSMUSG00000050608,ENSMUST00000154642.1,0.0024164132,0.0499043487,-0.72817301,-1.0505315905
Aff3,ENSMUSG00000037138,ENSMUST00000095027.8,0.0007696984,0.0207992659,-0.7288619185,-1.0515254753
Kcnj12,ENSMUSG00000042529,ENSMUST00000089184.10,5.5332965332394E-07,5.13336807802611E-05,-0.7292158979,-1.0520361596
Gm5113,ENSMUSG00000066647,ENSMUST00000209028.1,2.89947895529191E-07,2.97376568876239E-05,-0.7308243971,-1.0543567334
Gimap4,ENSMUSG00000054435,ENSMUST00000090070.5,6.19264861696294E-05,0.0028037878,-0.7317643693,-1.0557128268
Camk2a,ENSMUSG00000024617,ENSMUST00000115295.8,4.35077668164251E-05,0.0020895167,-0.7338978121,-1.0587907341
Nova1,ENSMUSG00000021047,ENSMUST00000021438.7,2.96496040413228E-05,0.0015189831,-0.7342427038,-1.0592883075
Ehd2,ENSMUSG00000074364,ENSMUST00000098799.4,1.60580725679569E-09,3.25917347947273E-07,-0.7352906744,-1.0608002096
Pxmp4,ENSMUSG00000000876,ENSMUST00000000896.10,0.0009157743,0.0236640556,-0.7371435298,-1.0634733148
Kif1c,ENSMUSG00000020821,ENSMUST00000137119.2,3.30769299998791E-05,0.0016671591,-0.7380355662,-1.0647602513
Ndufa4l2,ENSMUSG00000040280,ENSMUST00000035735.10,0.0005226137,0.0152390445,-0.7392424711,-1.0665014471
Pacsin3,ENSMUSG00000027257,ENSMUST00000143883.1,8.62051240585651E-06,0.0005359793,-0.7395148706,-1.0668944365
Dnajc28,ENSMUSG00000039763,ENSMUST00000169982.1,1.31398974509565E-07,1.49049205068419E-05,-0.740008736,-1.0676069337
Fam117a,ENSMUSG00000038893,ENSMUST00000037502.6,0.0008053537,0.0215207708,-0.7413801138,-1.0695854136
Cd34,ENSMUSG00000016494,ENSMUST00000016638.7,0.0002243069,0.0078534114,-0.7415008169,-1.0697595513
Phka1,ENSMUSG00000034055,ENSMUST00000043596.11,0.00000092,7.91190789588814E-05,-0.7421930662,-1.0707582559
Ank2,ENSMUSG00000032826,ENSMUST00000044443.14,3.7365783550712E-05,0.0018412815,-0.7426806675,-1.0714617159
Ckm,ENSMUSG00000030399,ENSMUST00000208710.1,2.44032854826077E-10,5.95721309617593E-08,-0.743508,-1.0726553045
Lmcd1,ENSMUSG00000057604,ENSMUST00000032376.5,1.47257994179825E-06,0.0001192767,-0.7435813011,-1.0727610555
Ptp4a3,ENSMUSG00000059895,ENSMUST00000230177.1,5.77821806473475E-05,0.0026496569,-0.7452620674,-1.0751858888
Dchs1,ENSMUSG00000036862,ENSMUST00000078482.12,0.0002635162,0.0088855793,-0.7456556449,-1.0757537012
Ecm2,ENSMUSG00000043631,ENSMUST00000051504.7,0.0012040214,0.0293379152,-0.7463578664,-1.0767667925
Adcy9,ENSMUSG00000005580,ENSMUST00000120080.7,0.0004997739,0.0147244289,-0.7479815838,-1.0791093217
Colq,ENSMUSG00000057606,ENSMUST00000112027.8,2.28552785283309E-05,0.0012254177,-0.7486727657,-1.0801064863
Tacc2,ENSMUSG00000030852,ENSMUST00000084513.11,4.29552354774141E-07,0.000041599,-0.7500832953,-1.0821414504
Sema5a,ENSMUSG00000022231,ENSMUST00000067458.6,7.4089681749311E-05,0.0032382448,-0.7508098599,-1.0831896615
Endog,ENSMUSG00000015337,ENSMUST00000015481.5,0.000253877,0.0086405962,-0.7518825651,-1.084737248
Map1lc3b,ENSMUSG00000031812,ENSMUST00000180548.1,3.67455227632659E-06,0.0002591905,-0.7520548602,-1.0849858172
Arhgef17,ENSMUSG00000032875,ENSMUST00000107032.2,2.01777140335265E-07,2.18137560305714E-05,-0.753292906,-1.0867719399
Ampd1,ENSMUSG00000070385,ENSMUST00000176440.1,0.0008791451,0.0228962404,-0.7537676438,-1.0874568417
Amhr2,ENSMUSG00000023047,ENSMUST00000162893.1,0.0023588534,0.0490856971,-0.7549759884,-1.0892001145
Tpm2,ENSMUSG00000028464,ENSMUST00000150592.1,0.000000579,5.29772412946634E-05,-0.7556224964,-1.0901328284
Acta2,ENSMUSG00000035783,ENSMUST00000039631.8,0.000000018,2.63707583706094E-06,-0.7564222272,-1.091286596
Wwp1,ENSMUSG00000041058,ENSMUST00000108246.8,4.92883763641606E-10,1.13519702658204E-07,-0.7567233765,-1.0917210626
Gys1,ENSMUSG00000003865,ENSMUST00000003964.16,8.97690438584754E-06,0.0005523038,-0.7603873672,-1.0970070838
Klhl31,ENSMUSG00000044938,ENSMUST00000057781.7,1.49606339108862E-05,0.0008618573,-0.7608352553,-1.0976532498
Emc9,ENSMUSG00000022217,ENSMUST00000022828.8,2.14525101700938E-05,0.0011619671,-0.7609965653,-1.0978859709
Pank4,ENSMUSG00000029056,ENSMUST00000030931.10,1.48402218490824E-07,0.000016585,-0.7611679971,-1.0981332947
